version,musicId,chartType,level,skillRate,maxCombo,maxKeepCount,maxJustReflec,chartVersion
5,92,hard,9,52,464,-1,13,2
5,93,basic,3,7,65,-1,3,2
5,93,medium,5,16,233,-1,9,2
5,93,hard,8,41,293,-1,10,2
5,94,basic,3,8,106,-1,5,2
5,94,medium,6,22,235,-1,9,2
5,94,hard,9,51,406,-1,11,2
5,94,special,10,61,535,-1,15,4
5,95,basic,3,8,214,-1,8,2
5,95,medium,5,16,270,-1,10,2
5,95,hard,8,40,390,-1,15,2
5,96,basic,4,12,210,-1,8,2
5,96,medium,7,30,301,-1,11,2
5,96,hard,10,63,512,-1,14,2
5,97,basic,2,4,99,-1,4,2
5,97,medium,5,16,208,-1,8,2
5,97,hard,7,30,342,-1,13,2
5,98,basic,2,4,86,-1,4,2
5,98,medium,5,16,158,-1,7,2
5,98,hard,7,30,243,-1,9,2
5,99,basic,3,7,152,-1,7,2
5,99,medium,6,22,235,-1,9,2
5,99,hard,8,40,374,-1,14,2
5,100,basic,2,5,131,-1,6,1
5,100,medium,5,16,268,-1,10,1
5,100,hard,8,39,408,-1,11,1
5,101,basic,5,16,215,-1,8,2
5,101,medium,7,30,306,-1,11,2
5,101,hard,11,71,455,-1,13,2
5,101,special,12,80,538,-1,15,4
5,102,basic,4,12,215,-1,8,1
5,102,medium,6,23,298,-1,11,1
5,102,hard,8,39,370,-1,14,1
5,104,basic,5,16,219,-1,8,2
5,104,medium,8,41,370,-1,14,2
5,104,hard,11,69,529,-1,15,2
5,105,basic,4,11,215,-1,8,2
5,105,medium,7,27,333,-1,13,2
5,105,hard,9,49,489,-1,14,2
5,105,special,10,59,663,-1,19,4
5,106,basic,4,12,258,-1,10,1
5,106,medium,7,31,335,-1,13,5
5,106,hard,9,48,425,-1,12,1
5,107,basic,3,7,192,-1,9,2
5,107,medium,6,22,311,-1,11,2
5,107,hard,8,40,382,-1,14,2
5,108,basic,2,4,102,-1,4,2
5,108,medium,5,16,195,-1,9,2
5,108,hard,8,40,329,-1,13,2
5,109,basic,3,7,171,-1,8,2
5,109,medium,6,21,312,-1,12,2
5,109,hard,8,38,416,-1,12,2
5,110,basic,5,16,370,-1,14,2
5,110,medium,8,38,494,-1,14,2
5,110,hard,11,69,733,-1,21,2
5,111,basic,1,2,67,-1,3,2
5,111,medium,3,7,103,-1,4,2
5,111,hard,6,22,198,-1,9,2
5,114,basic,4,11,202,-1,7,2
5,114,medium,6,21,253,-1,9,2
5,114,hard,9,52,373,-1,14,2
5,115,basic,3,7,147,-1,6,2
5,115,medium,8,39,370,-1,14,2
5,115,hard,10,61,519,-1,15,2
5,117,basic,4,11,170,-1,8,2
5,117,medium,6,21,251,-1,9,2
5,117,hard,9,51,422,-1,11,2
5,118,basic,4,11,189,-1,9,2
5,118,medium,7,29,301,-1,11,2
5,118,hard,10,61,565,-1,16,2
5,118,special,11,67,733,-1,21,4
5,119,basic,5,17,196,-1,9,2
5,119,medium,8,40,420,-1,12,2
5,119,hard,11,72,753,-1,22,2
5,120,basic,5,16,304,-1,11,2
5,120,medium,8,39,448,-1,12,2
5,120,hard,12,85,809,-1,23,2
5,121,basic,3,7,162,-1,7,2
5,121,medium,6,22,342,-1,13,2
5,121,hard,9,49,472,-1,13,2
5,122,basic,3,7,114,-1,5,2
5,122,medium,5,16,200,-1,9,2
5,122,hard,10,57,530,-1,15,2
5,123,basic,4,12,173,-1,8,2
5,123,medium,7,31,285,-1,11,2
5,123,hard,10,62,415,-1,12,2
5,127,basic,4,12,242,-1,9,2
5,127,medium,7,30,307,-1,11,2
5,127,hard,9,52,441,-1,12,2
5,130,basic,3,7,196,-1,9,1
5,130,medium,6,22,345,-1,13,1
5,130,hard,9,51,547,-1,16,1
5,130,special,10,57,726,-1,21,4
5,131,basic,4,12,271,-1,10,2
5,131,medium,6,23,388,-1,15,2
5,131,hard,9,49,546,-1,15,2
5,131,special,10,61,814,-1,23,4
5,132,basic,2,4,60,-1,2,2
5,132,medium,4,12,205,-1,8,2
5,132,hard,7,29,382,-1,14,2
5,133,basic,4,11,217,-1,8,2
5,133,medium,6,22,319,-1,12,2
5,133,hard,10,60,544,-1,15,2
5,134,basic,3,8,187,-1,9,2
5,134,medium,6,22,277,-1,10,2
5,134,hard,9,53,386,-1,15,2
5,135,basic,3,7,122,-1,5,2
5,135,medium,5,16,274,-1,10,2
5,135,hard,7,30,396,-1,15,2
5,137,basic,4,11,200,-1,9,2
5,137,medium,6,22,293,-1,11,2
5,137,hard,8,40,421,-1,12,2
5,138,basic,4,11,207,-1,8,2
5,138,medium,7,30,314,-1,12,2
5,138,hard,9,51,400,-1,15,2
5,139,basic,3,7,175,-1,7,2
5,139,medium,6,21,270,-1,10,2
5,139,hard,9,48,435,-1,12,2
5,140,basic,3,8,179,-1,8,2
5,140,medium,6,22,237,-1,9,2
5,140,hard,8,40,352,-1,13,2
5,141,basic,2,4,98,-1,4,2
5,141,medium,5,16,175,-1,8,2
5,141,hard,8,39,311,-1,11,2
5,142,basic,4,12,248,-1,9,2
5,142,medium,7,32,360,-1,13,2
5,142,hard,10,63,608,-1,17,2
5,142,special,11,70,734,-1,21,4
5,143,basic,4,12,195,-1,9,2
5,143,medium,8,40,419,-1,12,2
5,143,hard,11,69,671,-1,19,2
5,143,special,10,57,671,-1,19,4
5,144,basic,3,8,190,-1,9,2
5,144,medium,7,32,396,-1,15,2
5,144,hard,9,52,519,-1,15,2
5,145,basic,4,11,256,-1,9,2
5,145,medium,8,39,476,-1,13,2
5,145,hard,11,69,844,-1,24,2
5,146,basic,4,11,185,-1,8,2
5,146,medium,7,31,379,-1,14,2
5,146,hard,9,52,552,-1,16,2
5,146,special,11,66,675,-1,19,4
5,147,basic,5,17,272,-1,10,2
5,147,medium,9,53,493,-1,14,2
5,147,hard,11,72,757,-1,22,2
5,148,basic,3,7,177,-1,8,2
5,148,medium,6,22,380,-1,14,2
5,148,hard,10,62,577,-1,17,2
5,149,basic,3,8,185,-1,8,2
5,149,medium,6,22,305,-1,11,2
5,149,hard,10,62,502,-1,14,2
5,150,basic,4,11,190,-1,9,2
5,150,medium,6,21,298,-1,11,2
5,150,hard,9,48,452,-1,13,2
5,151,basic,4,11,223,-1,8,2
5,151,medium,7,29,397,-1,15,2
5,151,hard,9,47,545,-1,15,2
5,152,basic,5,16,300,-1,11,2
5,152,medium,8,41,426,-1,12,2
5,152,hard,11,69,700,-1,20,2
5,153,basic,4,12,180,-1,8,2
5,153,medium,6,22,324,-1,12,2
5,153,hard,9,49,474,-1,13,2
5,154,basic,2,4,83,-1,3,2
5,154,medium,5,17,212,-1,8,2
5,154,hard,7,30,331,-1,12,2
5,155,basic,2,4,105,-1,5,2
5,155,medium,5,16,221,-1,8,2
5,155,hard,8,39,334,-1,13,2
5,156,basic,2,4,101,-1,4,2
5,156,medium,5,17,222,-1,8,2
5,156,hard,8,41,356,-1,13,2
5,157,basic,3,8,130,-1,6,2
5,157,medium,6,22,234,-1,9,2
5,157,hard,9,52,363,-1,14,2
5,158,basic,3,8,129,-1,6,2
5,158,medium,6,22,201,-1,7,2
5,158,hard,8,41,283,-1,11,2
5,159,basic,3,7,170,-1,8,2
5,159,medium,6,22,320,-1,12,2
5,159,hard,8,38,488,-1,14,2
5,160,basic,3,8,181,-1,8,2
5,160,medium,6,23,355,-1,13,2
5,160,hard,8,40,467,-1,13,2
5,161,basic,3,8,176,-1,8,2
5,161,medium,7,32,326,-1,12,2
5,161,hard,9,51,563,-1,16,2
5,162,basic,3,7,179,-1,8,2
5,162,medium,7,29,284,-1,11,2
5,162,hard,8,38,422,-1,12,2
5,163,basic,3,7,170,-1,8,2
5,163,medium,7,29,338,-1,13,2
5,163,hard,10,62,630,-1,18,2
5,164,basic,4,11,237,-1,9,2
5,164,medium,8,40,496,-1,14,2
5,164,hard,10,61,669,-1,19,2
5,165,basic,3,7,144,-1,6,2
5,165,medium,7,27,381,-1,14,2
5,165,hard,10,59,678,-1,19,2
5,166,basic,5,17,302,-1,11,5
5,166,medium,8,40,458,-1,13,2
5,166,hard,11,69,843,-1,24,2
5,167,basic,5,16,302,-1,11,2
5,167,medium,8,39,485,-1,14,2
5,167,hard,11,70,821,-1,24,2
5,168,basic,3,7,135,-1,6,2
5,168,medium,6,22,274,-1,10,2
5,168,hard,9,46,573,-1,16,2
5,172,basic,2,5,73,-1,3,3
5,172,medium,4,12,131,-1,6,3
5,172,hard,6,22,246,-1,9,3
5,177,basic,3,8,139,-1,6,3
5,177,medium,5,17,216,-1,8,3
5,177,hard,8,39,355,-1,13,3
5,179,basic,3,8,125,-1,6,3
5,179,medium,5,16,198,-1,9,3
5,179,hard,8,39,403,-1,11,3
5,181,basic,3,8,100,-1,4,3
5,181,medium,6,22,164,-1,7,3
5,181,hard,8,42,362,-1,14,3
5,182,basic,2,5,82,-1,3,3
5,182,medium,5,17,206,-1,7,3
5,182,hard,8,41,304,-1,11,3
5,184,basic,3,8,99,-1,4,3
5,184,medium,5,17,169,-1,8,3
5,184,hard,7,30,264,-1,10,3
5,184,special,9,48,379,-1,14,4
5,185,basic,3,8,144,-1,7,3
5,185,medium,5,17,217,-1,8,3
5,185,hard,7,30,323,-1,12,3
5,185,special,9,48,530,-1,15,4
5,188,basic,3,8,130,-1,6,3
5,188,medium,7,30,358,-1,13,3
5,188,hard,9,52,627,-1,18,3
5,188,special,10,58,672,-1,19,4
5,189,basic,3,8,134,-1,6,3
5,189,medium,7,30,303,-1,11,3
5,189,hard,9,52,566,-1,16,3
5,189,special,11,69,942,-1,27,4
5,190,basic,5,16,237,-1,9,3
5,190,medium,8,39,445,-1,12,3
5,190,hard,11,69,722,-1,21,3
5,190,special,10,57,722,-1,21,4
5,191,basic,3,8,142,-1,6,2
5,191,medium,6,22,244,-1,9,2
5,191,hard,8,42,383,-1,14,2
5,192,basic,2,4,93,-1,4,3
5,192,medium,5,16,204,-1,7,3
5,192,hard,8,38,462,-1,13,3
5,193,basic,4,11,159,-1,7,3
5,193,medium,7,29,328,-1,12,3
5,193,hard,9,51,492,-1,14,3
5,194,basic,3,7,126,-1,6,2
5,194,medium,6,22,242,-1,9,2
5,194,hard,9,53,381,-1,14,2
5,195,basic,3,7,168,-1,8,3
5,195,medium,7,27,377,-1,14,3
5,195,hard,9,50,511,-1,15,3
5,196,basic,4,11,149,-1,7,3
5,196,medium,7,30,338,-1,13,3
5,196,hard,10,63,578,-1,16,3
5,197,basic,4,11,194,-1,9,3
5,197,medium,7,28,336,-1,12,3
5,197,hard,10,60,610,-1,17,3
5,198,basic,3,7,148,-1,6,3
5,198,medium,6,22,241,-1,9,3
5,198,hard,9,50,446,-1,12,3
5,199,basic,3,7,167,-1,7,3
5,199,medium,5,16,264,-1,9,3
5,199,hard,9,50,487,-1,14,3
5,200,basic,3,7,148,-1,7,2
5,200,medium,6,22,256,-1,10,2
5,200,hard,9,50,577,-1,16,2
5,201,basic,3,7,111,-1,5,3
5,201,medium,6,22,255,-1,9,3
5,201,hard,9,50,400,-1,15,3
5,202,basic,4,11,192,-1,9,3
5,202,medium,7,27,443,-1,12,3
5,202,hard,11,70,828,-1,24,3
5,203,basic,3,7,152,-1,7,3
5,203,medium,6,21,305,-1,11,3
5,203,hard,8,39,388,-1,15,3
5,204,basic,3,7,124,-1,5,3
5,204,medium,6,22,258,-1,10,3
5,204,hard,8,40,370,-1,14,3
5,205,basic,4,11,185,-1,8,3
5,205,medium,7,28,333,-1,12,3
5,205,hard,9,48,473,-1,13,3
5,206,basic,5,16,261,-1,9,3
5,206,medium,8,38,454,-1,13,3
5,206,hard,12,80,771,-1,22,3
5,208,basic,4,12,147,-1,7,3
5,208,medium,7,30,324,-1,12,3
5,208,hard,10,62,640,-1,18,3
5,208,special,11,68,741,-1,21,4
5,209,basic,4,11,127,-1,5,3
5,209,medium,7,30,286,-1,11,3
5,209,hard,10,61,527,-1,15,3
5,210,basic,4,11,256,-1,9,3
5,210,medium,8,40,429,-1,12,3
5,210,hard,11,70,741,-1,21,3
5,211,basic,3,7,140,-1,6,3
5,211,medium,6,21,297,-1,11,3
5,211,hard,9,51,521,-1,15,3
5,213,basic,4,11,121,-1,5,3
5,213,medium,7,30,240,-1,9,3
5,213,hard,9,53,473,-1,13,3
5,214,basic,4,11,226,-1,8,3
5,214,medium,8,38,401,-1,11,3
5,214,hard,11,69,635,-1,18,3
5,215,basic,3,7,107,-1,5,3
5,215,medium,7,29,241,-1,9,3
5,215,hard,10,63,561,-1,16,3
5,215,special,12,79,664,-1,19,4
5,216,basic,2,4,77,-1,3,3
5,216,medium,5,16,234,-1,9,3
5,216,hard,9,51,415,-1,12,3
5,217,basic,4,11,180,-1,8,3
5,217,medium,8,41,331,-1,13,3
5,217,hard,10,61,540,-1,15,3
5,218,basic,2,4,97,-1,4,3
5,218,medium,5,16,216,-1,8,3
5,218,hard,8,39,346,-1,13,3
5,218,special,9,48,497,-1,14,4
5,219,basic,3,8,178,-1,8,3
5,219,medium,7,30,296,-1,11,3
5,219,hard,10,63,693,-1,20,3
5,220,basic,3,8,168,-1,8,3
5,220,medium,7,32,278,-1,10,3
5,220,hard,9,51,494,-1,14,3
5,221,basic,4,12,201,-1,7,3
5,221,medium,7,33,336,-1,12,3
5,221,hard,10,63,509,-1,14,3
5,222,basic,3,7,155,-1,7,3
5,222,medium,7,29,322,-1,12,3
5,222,hard,11,70,686,-1,20,3
5,223,basic,3,8,120,-1,5,3
5,223,medium,6,23,286,-1,11,3
5,223,hard,9,50,406,-1,11,3
5,224,basic,4,12,150,-1,7,3
5,224,medium,6,22,233,-1,9,3
5,224,hard,8,40,351,-1,13,3
5,225,basic,4,12,175,-1,8,3
5,225,medium,8,40,363,-1,14,3
5,225,hard,10,62,615,-1,18,3
5,226,basic,3,7,90,-1,4,3
5,226,medium,5,16,197,-1,9,3
5,226,hard,7,29,348,-1,13,3
5,227,basic,4,11,155,-1,7,3
5,227,medium,7,30,469,-1,13,3
5,227,hard,9,51,578,-1,16,3
5,228,basic,4,11,245,-1,9,3
5,228,medium,8,39,437,-1,12,3
5,228,hard,11,68,739,-1,21,3
5,229,basic,4,11,140,-1,6,3
5,229,medium,8,40,318,-1,12,3
5,229,hard,12,78,731,-1,19,3
5,230,basic,4,11,227,-1,8,3
5,230,medium,7,30,415,-1,12,3
5,230,hard,12,78,689,-1,20,3
5,231,basic,3,8,119,-1,5,3
5,231,medium,7,31,321,-1,12,3
5,231,hard,9,51,492,-1,14,3
5,232,basic,3,7,178,-1,8,3
5,232,medium,7,29,324,-1,12,3
5,232,hard,10,62,560,-1,16,3
5,234,basic,2,4,100,-1,4,3
5,234,medium,5,17,267,-1,10,3
5,234,hard,8,38,401,-1,11,3
5,236,basic,3,8,80,-1,3,3
5,236,medium,5,17,152,-1,7,3
5,236,hard,7,32,246,-1,9,3
5,242,basic,3,7,109,-1,5,3
5,242,medium,6,22,291,-1,11,3
5,242,hard,9,52,474,-1,13,3
5,243,basic,2,4,77,-1,3,3
5,243,medium,5,16,207,-1,7,3
5,243,hard,8,40,337,-1,12,3
5,244,basic,4,12,152,-1,7,3
5,244,medium,7,28,351,-1,13,3
5,244,hard,10,62,734,-1,21,3
5,245,basic,3,7,126,-1,6,3
5,245,medium,7,29,437,-1,12,3
5,245,hard,11,69,808,-1,23,3
5,246,basic,4,11,168,-1,8,3
5,246,medium,8,39,331,-1,12,3
5,246,hard,11,69,546,-1,15,3
5,247,basic,3,7,127,-1,6,3
5,247,medium,6,22,322,-1,12,3
5,247,hard,10,61,477,-1,13,3
5,248,basic,3,7,147,-1,6,3
5,248,medium,6,21,332,-1,12,3
5,248,hard,9,49,477,-1,13,3
5,249,basic,4,10,129,-1,6,3
5,249,medium,7,26,292,-1,11,3
5,249,hard,11,67,677,-1,20,3
5,250,basic,3,7,88,-1,4,3
5,250,medium,6,21,197,-1,9,3
5,250,hard,9,50,385,-1,15,3
5,251,basic,4,11,140,-1,6,3
5,251,medium,8,39,424,-1,12,3
5,251,hard,11,70,640,-1,18,3
5,252,basic,3,7,91,-1,4,3
5,252,medium,6,21,267,-1,10,3
5,252,hard,8,38,447,-1,13,3
5,253,basic,4,11,175,-1,8,3
5,253,medium,6,21,315,-1,12,3
5,253,hard,9,48,462,-1,13,3
5,254,basic,3,7,149,-1,7,3
5,254,medium,7,26,341,-1,13,3
5,254,hard,10,57,591,-1,17,3
5,255,basic,4,11,103,-1,4,3
5,255,medium,6,21,233,-1,8,3
5,255,hard,10,61,488,-1,14,3
5,256,basic,3,7,149,-1,7,3
5,256,medium,7,26,316,-1,12,3
5,256,hard,11,68,735,-1,21,3
5,257,basic,5,16,217,-1,8,3
5,257,medium,8,39,447,-1,12,3
5,257,hard,12,83,942,-1,27,3
5,258,basic,3,7,97,-1,4,3
5,258,medium,7,29,295,-1,11,3
5,258,hard,10,61,604,-1,17,3
5,259,basic,3,8,112,-1,5,3
5,259,medium,6,22,201,-1,7,3
5,259,hard,9,51,441,-1,13,3
5,260,basic,5,17,215,-1,8,3
5,260,medium,8,42,396,-1,15,3
5,260,hard,12,82,728,-1,21,3
5,261,basic,2,4,70,-1,3,3
5,261,medium,5,16,173,-1,7,3
5,261,hard,9,50,386,-1,14,3
5,262,basic,4,11,118,-1,8,3
5,262,medium,6,22,311,-1,14,3
5,262,hard,9,50,542,-1,19,3
5,263,basic,4,11,184,-1,5,3
5,263,medium,7,31,364,-1,12,3
5,263,hard,10,62,676,-1,15,3
5,264,basic,3,7,159,-1,7,3
5,264,medium,6,21,279,-1,10,3
5,264,hard,9,51,509,-1,14,3
5,265,basic,3,7,98,-1,4,3
5,265,medium,5,16,226,-1,8,3
5,265,hard,8,40,423,-1,12,3
5,266,basic,4,11,185,-1,8,3
5,266,medium,7,30,345,-1,13,3
5,266,hard,11,70,792,-1,23,3
5,267,basic,3,7,97,-1,4,3
5,267,medium,7,28,276,-1,10,3
5,267,hard,10,62,582,-1,16,3
5,268,basic,4,11,184,-1,8,3
5,268,medium,8,39,476,-1,13,3
5,268,hard,11,69,813,-1,23,3
5,269,basic,4,11,138,-1,6,3
5,269,medium,7,29,357,-1,13,3
5,269,hard,11,71,706,-1,20,3
5,270,basic,4,12,274,-1,10,3
5,270,medium,7,32,420,-1,12,3
5,270,hard,9,51,643,-1,19,3
5,270,special,10,61,844,-1,25,4
5,271,basic,5,16,235,-1,8,3
5,271,medium,8,40,405,-1,11,3
5,271,hard,11,70,659,-1,19,3
5,272,basic,3,7,110,-1,5,3
5,272,medium,6,21,243,-1,9,3
5,272,hard,8,40,390,-1,15,3
5,273,basic,4,11,84,-1,4,3
5,273,medium,7,28,316,-1,12,3
5,273,hard,10,62,584,-1,17,3
5,274,basic,3,7,134,-1,6,3
5,274,medium,6,22,339,-1,13,3
5,274,hard,9,51,593,-1,17,3
5,275,basic,3,7,143,-1,6,3
5,275,medium,7,31,300,-1,11,3
5,275,hard,10,61,501,-1,14,3
5,276,basic,4,12,160,-1,7,3
5,276,medium,7,30,343,-1,12,3
5,276,hard,10,64,696,-1,20,3
5,276,special,10,59,697,-1,20,4
5,277,basic,3,7,109,-1,5,3
5,277,medium,6,22,307,-1,11,3
5,277,hard,10,63,661,-1,19,3
5,278,basic,5,16,201,-1,7,3
5,278,medium,7,30,426,-1,12,3
5,278,hard,10,63,728,-1,21,3
5,278,special,11,69,890,-1,26,4
5,279,basic,4,11,188,-1,8,3
5,279,medium,7,31,382,-1,14,3
5,279,hard,11,70,704,-1,20,3
5,280,basic,4,11,161,-1,7,3
5,280,medium,8,40,380,-1,14,3
5,280,hard,11,70,754,-1,21,3
5,281,basic,4,11,105,-1,4,3
5,281,medium,7,28,294,-1,10,3
5,281,hard,10,61,576,-1,16,3
5,282,basic,3,8,110,-1,5,3
5,282,medium,6,22,263,-1,10,3
5,282,hard,9,53,648,-1,18,3
5,282,special,10,56,613,-1,17,4
5,283,basic,4,11,201,-1,7,3
5,283,medium,8,40,463,-1,13,3
5,283,hard,12,78,778,-1,22,3
5,284,basic,3,7,96,-1,4,3
5,284,medium,6,22,177,-1,8,3
5,284,hard,9,48,473,-1,13,3
5,285,basic,4,11,116,-1,5,3
5,285,medium,8,41,364,-1,14,3
5,285,hard,11,71,632,-1,18,3
5,286,basic,3,7,101,-1,4,3
5,286,medium,6,22,222,-1,8,3
5,286,hard,9,50,477,-1,13,3
5,287,basic,3,8,104,-1,5,3
5,287,medium,5,16,169,-1,8,3
5,287,hard,9,52,395,-1,15,3
5,288,basic,3,7,56,-1,2,3
5,288,medium,5,17,168,-1,8,3
5,288,hard,8,39,342,-1,13,3
5,289,basic,3,8,83,-1,5,3
5,289,medium,6,22,252,-1,9,3
5,289,hard,9,50,378,-1,14,3
5,290,basic,2,4,83,-1,3,3
5,290,medium,5,16,252,-1,7,3
5,290,hard,8,39,460,-1,13,3
5,291,basic,4,11,125,-1,5,3
5,291,medium,7,29,331,-1,12,3
5,291,hard,10,60,597,-1,17,3
5,292,basic,3,7,93,-1,4,3
5,292,medium,6,22,316,-1,12,3
5,292,hard,9,50,512,-1,15,3
5,293,basic,4,11,122,-1,5,3
5,293,medium,8,38,332,-1,12,3
5,293,hard,11,68,749,-1,21,3
5,294,basic,3,7,108,-1,4,3
5,294,medium,7,29,277,-1,10,3
5,294,hard,9,48,486,-1,13,3
5,295,basic,3,8,170,-1,8,3
5,295,medium,7,34,357,-1,13,3
5,295,hard,9,54,632,-1,18,3
5,296,basic,2,5,69,-1,3,3
5,296,medium,5,17,189,-1,9,3
5,296,hard,8,39,416,-1,12,3
5,297,basic,3,8,74,-1,3,3
5,297,medium,5,16,159,-1,7,3
5,297,hard,8,40,347,-1,13,3
5,297,special,9,49,454,-1,13,4
5,298,basic,1,1,40,-1,1,3
5,298,medium,4,12,129,-1,6,3
5,298,hard,7,30,245,-1,9,3
5,299,basic,2,5,53,-1,2,3
5,299,medium,5,17,139,-1,6,3
5,299,hard,7,30,256,-1,9,3
5,300,basic,3,8,118,-1,5,3
5,300,medium,6,23,233,-1,8,3
5,300,hard,8,40,336,-1,13,3
5,300,special,9,50,447,-1,13,4
5,301,basic,3,8,87,-1,4,3
5,301,medium,6,23,235,-1,9,3
5,301,hard,8,41,368,-1,14,3
5,302,basic,3,7,124,-1,5,3
5,302,medium,8,38,405,-1,11,3
5,302,hard,10,61,604,-1,17,3
5,303,basic,4,12,227,-1,8,3
5,303,medium,7,32,480,-1,13,3
5,303,hard,10,62,675,-1,19,3
5,304,basic,3,7,92,-1,4,3
5,304,medium,6,21,164,-1,7,3
5,304,hard,9,51,343,-1,13,3
5,305,basic,5,16,248,-1,9,3
5,305,medium,8,39,475,-1,13,3
5,305,hard,11,68,780,-1,22,3
5,306,basic,5,16,237,-1,9,3
5,306,medium,8,40,374,-1,14,3
5,306,hard,11,71,602,-1,17,3
5,307,basic,5,15,232,-1,8,3
5,307,medium,7,29,308,-1,11,3
5,307,hard,11,67,802,-1,23,3
5,308,basic,3,7,88,-1,4,3
5,308,medium,6,21,195,-1,8,3
5,308,hard,9,48,465,-1,13,3
5,309,basic,4,11,128,-1,6,3
5,309,medium,7,28,353,-1,13,3
5,309,hard,10,59,591,-1,17,3
5,310,basic,4,11,92,-1,4,3
5,310,medium,7,28,252,-1,9,3
5,310,hard,10,60,546,-1,16,3
5,311,basic,4,11,124,-1,6,3
5,311,medium,7,29,355,-1,13,3
5,311,hard,10,59,588,-1,17,3
5,312,basic,3,7,105,-1,4,3
5,312,medium,6,21,185,-1,8,3
5,312,hard,9,48,394,-1,15,3
5,313,basic,4,11,166,-1,7,3
5,313,medium,7,30,288,-1,10,3
5,313,hard,10,63,476,-1,13,3
5,314,basic,2,4,59,-1,2,3
5,314,medium,5,16,163,-1,7,3
5,314,hard,8,39,245,-1,9,3
5,315,basic,4,11,157,-1,7,3
5,315,medium,6,21,293,-1,11,3
5,315,hard,9,49,484,-1,14,3
5,316,basic,4,11,139,-1,6,3
5,316,medium,7,28,331,-1,12,3
5,316,hard,11,67,709,-1,20,3
5,317,basic,5,16,300,-1,11,3
5,317,medium,8,40,500,-1,14,3
5,317,hard,12,82,900,-1,26,3
5,318,basic,3,7,139,-1,6,3
5,318,medium,6,22,268,-1,10,3
5,318,hard,9,50,493,-1,14,3
5,319,basic,3,7,107,-1,5,3
5,319,medium,6,22,247,-1,9,3
5,319,hard,9,50,465,-1,13,3
5,320,basic,3,7,89,-1,4,3
5,320,medium,6,22,259,-1,9,3
5,320,hard,9,50,472,-1,13,3
5,321,basic,5,16,333,-1,12,3
5,321,medium,8,39,490,-1,14,3
5,321,hard,12,82,942,-1,27,3
5,322,basic,3,8,157,-1,7,3
5,322,medium,6,23,383,-1,14,3
5,322,hard,9,51,639,-1,18,3
5,323,basic,3,7,90,-1,4,3
5,323,medium,6,22,231,-1,8,3
5,323,hard,8,40,409,-1,11,3
5,324,basic,2,5,49,-1,2,3
5,324,medium,4,12,115,-1,5,3
5,324,hard,7,29,253,-1,9,3
5,324,special,9,52,427,-1,12,4
5,325,basic,3,7,92,-1,4,3
5,325,medium,7,29,313,-1,12,3
5,325,hard,10,59,533,-1,15,3
5,326,basic,4,11,157,-1,7,3
5,326,medium,8,40,318,-1,12,3
5,326,hard,11,69,643,-1,18,3
5,327,basic,4,11,150,-1,7,3
5,327,medium,7,29,317,-1,12,3
5,327,hard,10,60,614,-1,17,3
5,328,basic,3,7,170,-1,7,3
5,328,medium,7,29,311,-1,11,3
5,328,hard,10,62,623,-1,17,3
5,329,basic,3,8,187,-1,9,3
5,329,medium,7,30,307,-1,12,3
5,329,hard,10,62,591,-1,17,3
5,330,basic,5,16,246,-1,9,3
5,330,medium,8,38,479,-1,13,3
5,330,hard,12,78,888,-1,26,3
5,331,basic,5,16,269,-1,10,3
5,331,medium,8,39,541,-1,15,3
5,331,hard,11,70,934,-1,27,3
5,332,basic,5,17,197,-1,9,3
5,332,medium,8,40,457,-1,13,3
5,332,hard,10,63,773,-1,22,3
5,333,basic,3,7,102,-1,4,3
5,333,medium,7,29,310,-1,11,3
5,333,hard,10,62,545,-1,15,3
5,334,basic,4,11,195,-1,9,3
5,334,medium,8,40,493,-1,14,3
5,334,hard,11,69,855,-1,25,3
5,335,basic,5,16,269,-1,10,3
5,335,medium,8,39,450,-1,13,3
5,335,hard,11,70,838,-1,24,3
5,336,basic,3,8,130,-1,5,3
5,336,medium,7,31,348,-1,13,3
5,336,hard,9,50,511,-1,15,3
5,337,basic,2,4,66,-1,3,3
5,337,medium,5,17,233,-1,8,3
5,337,hard,8,39,436,-1,12,3
5,338,basic,3,7,145,-1,6,3
5,338,medium,6,21,267,-1,10,3
5,338,hard,9,50,551,-1,16,3
5,338,special,10,59,700,-1,20,4
5,339,basic,3,7,142,-1,6,3
5,339,medium,6,21,317,-1,12,3
5,339,hard,9,50,550,-1,16,3
5,340,basic,3,7,125,-1,5,3
5,340,medium,6,21,215,-1,8,3
5,340,hard,8,39,446,-1,12,3
5,341,basic,4,11,186,-1,8,3
5,341,medium,7,28,421,-1,12,3
5,341,hard,11,68,680,-1,20,3
5,342,basic,4,11,210,-1,8,3
5,342,medium,8,38,375,-1,14,3
5,342,hard,11,68,733,-1,21,3
5,343,basic,1,1,42,-1,1,3
5,343,medium,4,12,167,-1,7,3
5,343,hard,7,28,307,-1,11,3
5,344,basic,3,8,133,-1,6,3
5,344,medium,6,23,289,-1,11,3
5,344,hard,9,52,442,-1,13,3
5,345,basic,2,4,96,-1,4,3
5,345,medium,5,16,216,-1,8,3
5,345,hard,8,38,382,-1,14,3
5,346,basic,2,5,87,-1,4,3
5,346,medium,5,17,224,-1,8,3
5,346,hard,8,41,453,-1,13,3
5,347,basic,4,11,190,-1,9,3
5,347,medium,7,30,339,-1,13,3
5,347,hard,10,61,581,-1,16,3
5,348,basic,3,7,126,-1,6,3
